,ds,trend,cap,floor,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
19,1981-01-20,0.25926180650585534,0.27,0.08,-9.816495036971167,17.9441187928691,0.25926180650585534,0.25926180650585534,4.026193328431571,4.026193328431571,4.026193328431571,0.06824516733701316,0.06824516733701316,0.06824516733701316,3.9579481610945577,3.9579481610945577,3.9579481610945577,0.0,0.0,0.0,4.285455134937426
20,1981-01-21,0.25926677946590887,0.27,0.08,-9.947962541916551,18.041148247125943,0.25926677946590887,0.25926677946590887,4.090862841923671,4.090862841923671,4.090862841923671,0.1528710192356092,0.1528710192356092,0.1528710192356092,3.9379918226880615,3.9379918226880615,3.9379918226880615,0.0,0.0,0.0,4.35012962138958
21,1981-01-22,0.2592717502607658,0.27,0.08,-11.250840917727507,19.51523903604439,0.2592717502607658,0.2592717502607658,3.940186127146979,3.940186127146979,3.940186127146979,0.024038250387889388,0.024038250387889388,0.024038250387889388,3.9161478767590894,3.9161478767590894,3.9161478767590894,0.0,0.0,0.0,4.1994578774077445
22,1981-01-23,0.2592767188912412,0.27,0.08,-11.8346111912097,17.47886259731272,0.2592767188912412,0.2592767188912412,3.8869434646479863,3.8869434646479863,3.8869434646479863,-0.00679835143501124,-0.00679835143501124,-0.00679835143501124,3.893741816082997,3.893741816082997,3.893741816082997,0.0,0.0,0.0,4.146220183539228
23,1981-01-24,0.25928168535815005,0.27,0.08,-9.958667655168814,18.495662066410027,0.25928168535815005,0.25928168535815005,3.802180140335085,3.802180140335085,3.802180140335085,-0.06991792584280793,-0.06991792584280793,-0.06991792584280793,3.872098066177893,3.872098066177893,3.872098066177893,0.0,0.0,0.0,4.061461825693235
24,1981-01-25,0.2592866496623069,0.27,0.08,-10.341248149752063,18.39860571164334,0.2592866496623069,0.2592866496623069,3.7124590428791358,3.7124590428791358,3.7124590428791358,-0.14004358404422704,-0.14004358404422704,-0.14004358404422704,3.852502626923363,3.852502626923363,3.852502626923363,0.0,0.0,0.0,3.9717456925414427
25,1981-01-26,0.25929161180452637,0.27,0.08,-9.62795797979187,18.876874059511238,0.25929161180452637,0.25929161180452637,3.8077721900363795,3.8077721900363795,3.8077721900363795,-0.02839457563845396,-0.02839457563845396,-0.02839457563845396,3.8361667656748337,3.8361667656748337,3.8361667656748337,0.0,0.0,0.0,4.067063801840906
26,1981-01-27,0.2592965717856227,0.27,0.08,-9.892086505545434,18.191880729747588,0.2592965717856227,0.2592965717856227,3.892437936082069,3.892437936082069,3.892437936082069,0.06824516733692497,0.06824516733692497,0.06824516733692497,3.8241927687451436,3.8241927687451436,3.8241927687451436,0.0,0.0,0.0,4.151734507867691
27,1981-01-28,0.2593015296064101,0.27,0.08,-10.034025794565329,18.657941276695922,0.2593015296064101,0.2593015296064101,3.970413718464143,3.970413718464143,3.970413718464143,0.15287101923562474,0.15287101923562474,0.15287101923562474,3.8175426992285186,3.8175426992285186,3.8175426992285186,0.0,0.0,0.0,4.229715248070553
28,1981-01-29,0.2593064852677025,0.27,0.08,-10.256810568098231,17.446438999372084,0.2593064852677025,0.2593064852677025,3.841049274195653,3.841049274195653,3.841049274195653,0.02403825038790346,0.02403825038790346,0.02403825038790346,3.81701102380775,3.81701102380775,3.81701102380775,0.0,0.0,0.0,4.100355759463355
29,1981-01-30,0.25931143877031365,0.27,0.08,-10.039192597586311,18.40071734128613,0.25931143877031365,0.25931143877031365,3.81640351043979,3.81640351043979,3.81640351043979,-0.006798351435066249,-0.006798351435066249,-0.006798351435066249,3.823201861874857,3.823201861874857,3.823201861874857,0.0,0.0,0.0,4.075714949210104
30,1981-01-31,0.259316390115057,0.27,0.08,-10.158550663953978,18.0402253409885,0.259316390115057,0.259316390115057,3.7665935542967,3.7665935542967,3.7665935542967,-0.06991792584282866,-0.06991792584282866,-0.06991792584282866,3.836511480139529,3.836511480139529,3.836511480139529,0.0,0.0,0.0,4.025909944411757
31,1981-02-01,0.25932133930274615,0.27,0.08,-10.761702765753352,19.595416124624602,0.25932133930274615,0.25932133930274615,3.7170729245661467,3.7170729245661467,3.7170729245661467,-0.1400435840442245,-0.1400435840442245,-0.1400435840442245,3.8571165086103716,3.8571165086103716,3.8571165086103716,0.0,0.0,0.0,3.976394263868893
32,1981-02-02,0.25932628633419413,0.27,0.08,-9.704121756153492,19.28727081321236,0.25932628633419413,0.25932628633419413,3.8565736179600187,3.8565736179600187,3.8565736179600187,-0.02839457563852409,-0.02839457563852409,-0.02839457563852409,3.884968193598543,3.884968193598543,3.884968193598543,0.0,0.0,0.0,4.115899904294213
33,1981-02-03,0.259331231210214,0.27,0.08,-10.156389386514476,19.6679793106241,0.259331231210214,0.259331231210214,3.9880380020921016,3.9880380020921016,3.9880380020921016,0.06824516733695146,0.06824516733695146,0.06824516733695146,3.9197928347551496,3.9197928347551496,3.9197928347551496,0.0,0.0,0.0,4.247369233302315
34,1981-02-04,0.25933617393161856,0.27,0.08,-10.63605506942401,18.732467254867007,0.25933617393161856,0.25933617393161856,4.113969400108038,4.113969400108038,4.113969400108038,0.15287101923561464,0.15287101923561464,0.15287101923561464,3.961098380872424,3.961098380872424,3.961098380872424,0.0,0.0,0.0,4.373305574039657
35,1981-02-05,0.25934111449922037,0.27,0.08,-9.46251545840019,17.75003608283237,0.25934111449922037,0.25934111449922037,4.032225238505734,4.032225238505734,4.032225238505734,0.02403825038788111,0.02403825038788111,0.02403825038788111,4.008186988117853,4.008186988117853,4.008186988117853,0.0,0.0,0.0,4.291566353004955
36,1981-02-06,0.25934605291383195,0.27,0.08,-8.998570902491837,19.21916966463525,0.25934605291383195,0.25934605291383195,4.0533748278895185,4.0533748278895185,4.0533748278895185,-0.006798351435072397,-0.006798351435072397,-0.006798351435072397,4.060173179324591,4.060173179324591,4.060173179324591,0.0,0.0,0.0,4.312720880803351
37,1981-02-07,0.25935098917626553,0.27,0.08,-8.285098670950143,19.108035686791627,0.25935098917626553,0.25935098917626553,4.046089162715961,4.046089162715961,4.046089162715961,-0.06991792584272655,-0.06991792584272655,-0.06991792584272655,4.116007088558687,4.116007088558687,4.116007088558687,0.0,0.0,0.0,4.305440151892227
38,1981-02-08,0.25935592328733315,0.27,0.08,-9.605770661235416,20.01243236798299,0.25935592328733315,0.25935592328733315,4.034458551677944,4.034458551677944,4.034458551677944,-0.140043584044263,-0.140043584044263,-0.140043584044263,4.174502135722208,4.174502135722208,4.174502135722208,0.0,0.0,0.0,4.293814474965277
39,1981-02-09,0.2593608552478467,0.27,0.08,-9.097352980925015,19.363941784551926,0.2593608552478467,0.2593608552478467,4.205971779660963,4.205971779660963,4.205971779660963,-0.02839457563849376,-0.02839457563849376,-0.02839457563849376,4.234366355299457,4.234366355299457,4.234366355299457,0.0,0.0,0.0,4.46533263490881
40,1981-02-10,0.25936578505861774,0.27,0.08,-9.82370050229765,19.784646622761528,0.25936578505861774,0.25936578505861774,4.362481672169763,4.362481672169763,4.362481672169763,0.068245167336978,0.068245167336978,0.068245167336978,4.294236504832786,4.294236504832786,4.294236504832786,0.0,0.0,0.0,4.621847457228381
41,1981-02-11,0.2593707127204579,0.27,0.08,-9.245340810878984,19.71819414168289,0.2593707127204579,0.2593707127204579,4.505585024244636,4.505585024244636,4.505585024244636,0.152871019235647,0.152871019235647,0.152871019235647,4.3527140050089885,4.3527140050089885,4.3527140050089885,0.0,0.0,0.0,4.764955736965094
42,1981-02-12,0.2593756382341784,0.27,0.08,-9.338213751886181,19.50617517509935,0.2593756382341784,0.2593756382341784,4.432439966705746,4.432439966705746,4.432439966705746,0.02403825038785875,0.02403825038785875,0.02403825038785875,4.408401716317888,4.408401716317888,4.408401716317888,0.0,0.0,0.0,4.691815604939925
43,1981-02-13,0.2593805616005904,0.27,0.08,-10.283665842953502,19.4835817313167,0.2593805616005904,0.2593805616005904,4.4531421868889565,4.4531421868889565,4.4531421868889565,-0.006798351435055306,-0.006798351435055306,-0.006798351435055306,4.459940538324012,4.459940538324012,4.459940538324012,0.0,0.0,0.0,4.712522748489547
44,1981-02-14,0.25938548282050483,0.27,0.08,-9.074065171836331,19.04782253806078,0.25938548282050483,0.25938548282050483,4.43612690123498,4.43612690123498,4.43612690123498,-0.06991792584274728,-0.06991792584274728,-0.06991792584274728,4.5060448270777265,4.5060448270777265,4.5060448270777265,0.0,0.0,0.0,4.695512384055484
45,1981-02-15,0.2593904018947324,0.27,0.08,-9.504583091930108,19.010201210772877,0.2593904018947324,0.2593904018947324,4.40549207965343,4.40549207965343,4.40549207965343,-0.14004358404425735,-0.14004358404425735,-0.14004358404425735,4.545535663697688,4.545535663697688,4.545535663697688,0.0,0.0,0.0,4.664882481548163
46,1981-02-16,0.2593953188240835,0.27,0.08,-9.896319194666974,19.198696767451203,0.2593953188240835,0.2593953188240835,4.548976495857323,4.548976495857323,4.548976495857323,-0.028394575638435535,-0.028394575638435535,-0.028394575638435535,4.577371071495758,4.577371071495758,4.577371071495758,0.0,0.0,0.0,4.808371814681406
47,1981-02-17,0.2594002336093687,0.27,0.08,-8.987316163691718,19.365814453493744,0.2594002336093687,0.2594002336093687,4.668917535596233,4.668917535596233,4.668917535596233,0.0682451673369983,0.0682451673369983,0.0682451673369983,4.600672368259234,4.600672368259234,4.600672368259234,0.0,0.0,0.0,4.928317769205601
48,1981-02-18,0.25940514625139804,0.27,0.08,-9.793574292841923,18.73351177873349,0.25940514625139804,0.25940514625139804,4.76761697105653,4.76761697105653,4.76761697105653,0.15287101923566254,0.15287101923566254,0.15287101923566254,4.6147459518208676,4.6147459518208676,4.6147459518208676,0.0,0.0,0.0,5.0270221173079275
49,1981-02-19,0.2594100567509815,0.27,0.08,-9.594147226444719,19.94305904695576,0.2594100567509815,0.2594100567509815,4.643138197979882,4.643138197979882,4.643138197979882,0.02403825038792079,0.02403825038792079,0.02403825038792079,4.619099947591961,4.619099947591961,4.619099947591961,0.0,0.0,0.0,4.902548254730863
50,1981-02-20,0.2594149651089289,0.27,0.08,-8.854233047372524,18.993405705698,0.2594149651089289,0.2594149651089289,4.606656941103305,4.606656941103305,4.606656941103305,-0.006798351435012592,-0.006798351435012592,-0.006798351435012592,4.613455292538317,4.613455292538317,4.613455292538317,0.0,0.0,0.0,4.866071906212234
51,1981-02-21,0.25941987132604977,0.27,0.08,-10.45335063551781,20.16499691604958,0.25941987132604977,0.25941987132604977,4.527833061121976,4.527833061121976,4.527833061121976,-0.06991792584276801,-0.06991792584276801,-0.06991792584276801,4.597750986964745,4.597750986964745,4.597750986964745,0.0,0.0,0.0,4.787252932448026
52,1981-02-22,0.25942477540315356,0.27,0.08,-9.253187765355596,20.04571999351282,0.25942477540315356,0.25942477540315356,4.4320998249249755,4.4320998249249755,4.4320998249249755,-0.1400435840442548,-0.1400435840442548,-0.1400435840442548,4.572143408969231,4.572143408969231,4.572143408969231,0.0,0.0,0.0,4.691524600328129
53,1981-02-23,0.25942967734104944,0.27,0.08,-9.827503775972628,19.007472386995545,0.25942967734104944,0.25942967734104944,4.508605176257662,4.508605176257662,4.508605176257662,-0.028394575638405216,-0.028394575638405216,-0.028394575638405216,4.536999751896067,4.536999751896067,4.536999751896067,0.0,0.0,0.0,4.768034853598712
54,1981-02-24,0.25943457714054646,0.27,0.08,-10.005727710005688,19.222248749339595,0.25943457714054646,0.25943457714054646,4.5611309752341445,4.5611309752341445,4.5611309752341445,0.06824516733696746,0.06824516733696746,0.06824516733696746,4.492885807897177,4.492885807897177,4.492885807897177,0.0,0.0,0.0,4.820565552374691
55,1981-02-25,0.2594394748024534,0.27,0.08,-9.953482957132017,19.41648879261702,0.2594394748024534,0.2594394748024534,4.593419495468147,4.593419495468147,4.593419495468147,0.15287101923563565,0.15287101923563565,0.15287101923563565,4.440548476232513,4.440548476232513,4.440548476232513,0.0,0.0,0.0,4.852858970270601
56,1981-02-26,0.2594443703275789,0.27,0.08,-9.109369989024344,19.432089442892444,0.2594443703275789,0.2594443703275789,4.4049317692664225,4.4049317692664225,4.4049317692664225,0.02403825038793488,0.02403825038793488,0.02403825038793488,4.380893518878487,4.380893518878487,4.380893518878487,0.0,0.0,0.0,4.664376139594001
57,1981-02-27,0.25944926371673144,0.27,0.08,-10.770040999957253,18.25378400625462,0.25944926371673144,0.25944926371673144,4.308160862947051,4.308160862947051,4.308160862947051,-0.006798351435018734,-0.006798351435018734,-0.006798351435018734,4.314959214382069,4.314959214382069,4.314959214382069,0.0,0.0,0.0,4.567610126663782
58,1981-02-28,0.25945415497071933,0.27,0.08,-9.087125257446058,18.414530912144894,0.25945415497071933,0.25945415497071933,4.1739687443437425,4.1739687443437425,4.1739687443437425,-0.06991792584278875,-0.06991792584278875,-0.06991792584278875,4.24388667018653,4.24388667018653,4.24388667018653,0.0,0.0,0.0,4.433422899314462
59,1981-03-01,0.2594590440903505,0.27,0.08,-9.94341785878171,20.543390899655435,0.2594590440903505,0.2594590440903505,4.028844056864111,4.028844056864111,4.028844056864111,-0.140043584044205,-0.140043584044205,-0.140043584044205,4.168887640908315,4.168887640908315,4.168887640908315,0.0,0.0,0.0,4.288303100954462
60,1981-03-02,0.2594639310764329,0.27,0.08,-9.165062982421897,18.146488078187765,0.2594639310764329,0.2594639310764329,4.062816187309851,4.062816187309851,4.062816187309851,-0.02839457563851989,-0.02839457563851989,-0.02839457563851989,4.09121076294837,4.09121076294837,4.09121076294837,0.0,0.0,0.0,4.322280118386284
61,1981-03-03,0.2594688159297742,0.27,0.08,-10.281640932621878,19.20925944808515,0.2594688159297742,0.2594688159297742,4.0803523201123095,4.0803523201123095,4.0803523201123095,0.06824516733699398,0.06824516733699398,0.06824516733699398,4.012107152775315,4.012107152775315,4.012107152775315,0.0,0.0,0.0,4.339821136042084
62,1981-03-04,0.2594736986511819,0.27,0.08,-10.323016026040879,19.019692265771564,0.2594736986511819,0.2594736986511819,4.0856673455877965,4.0856673455877965,4.0856673455877965,0.15287101923562552,0.15287101923562552,0.15287101923562552,3.9327963263521717,3.9327963263521717,3.9327963263521717,0.0,0.0,0.0,4.345141044238979
63,1981-03-05,0.25947857924146334,0.27,0.08,-9.139952140906676,18.809124754042976,0.25947857924146334,0.25947857924146334,3.8784716307912532,3.8784716307912532,3.8784716307912532,0.0240382503879125,0.0240382503879125,0.0240382503879125,3.854433380403341,3.854433380403341,3.854433380403341,0.0,0.0,0.0,4.137950210032717
64,1981-03-06,0.2594834577014255,0.27,0.08,-9.509001593618777,19.07441663466788,0.2594834577014255,0.2594834577014255,3.7712799817651628,3.7712799817651628,3.7712799817651628,-0.006798351435050509,-0.006798351435050509,-0.006798351435050509,3.7780783332002135,3.7780783332002135,3.7780783332002135,0.0,0.0,0.0,4.030763439466588
65,1981-03-07,0.2594883340318754,0.27,0.08,-9.712334340285878,17.539822545214417,0.2594883340318754,0.2594883340318754,3.634750528842314,3.634750528842314,3.634750528842314,-0.06991792584277386,-0.06991792584277386,-0.06991792584277386,3.7046684546850877,3.7046684546850877,3.7046684546850877,0.0,0.0,0.0,3.894238862874189
66,1981-03-08,0.25949320823361977,0.27,0.08,-11.504571245106652,18.385355342731913,0.25949320823361977,0.25949320823361977,3.4949507411192853,3.4949507411192853,3.4949507411192853,-0.14004358404420245,-0.14004358404420245,-0.14004358404420245,3.6349943251634875,3.6349943251634875,3.6349943251634875,0.0,0.0,0.0,3.754443949352905
67,1981-03-09,0.25949808030746513,0.27,0.08,-9.733971069865994,17.735165998651418,0.25949808030746513,0.25949808030746513,3.5412856755595628,3.5412856755595628,3.5412856755595628,-0.028394575638489582,-0.028394575638489582,-0.028394575638489582,3.569680251198052,3.569680251198052,3.569680251198052,0.0,0.0,0.0,3.8007837558670277
68,1981-03-10,0.25950295025421777,0.27,0.08,-9.71223890794392,17.40068118320836,0.25950295025421777,0.25950295025421777,3.577414707353266,3.577414707353266,3.577414707353266,0.06824516733696934,0.06824516733696934,0.06824516733696934,3.509169540016297,3.509169540016297,3.509169540016297,0.0,0.0,0.0,3.8369176576074837
69,1981-03-11,0.2595078180746839,0.27,0.08,-10.342405705755143,18.14996968120162,0.2595078180746839,0.2595078180746839,3.606586012667133,3.606586012667133,3.606586012667133,0.15287101923561539,0.15287101923561539,0.15287101923561539,3.453714993431518,3.453714993431518,3.453714993431518,0.0,0.0,0.0,3.866093830741817
70,1981-03-12,0.2595126837696695,0.27,0.08,-10.252690832265339,17.54314436464,0.2595126837696695,0.2595126837696695,3.427413083422311,3.427413083422311,3.427413083422311,0.02403825038793235,0.02403825038793235,0.02403825038793235,3.403374833034379,3.403374833034379,3.403374833034379,0.0,0.0,0.0,3.6869257671919806
71,1981-03-13,0.2595175473399803,0.27,0.08,-9.554891983729249,18.133309257734886,0.2595175473399803,0.2595175473399803,3.351215763108703,3.351215763108703,3.351215763108703,-0.006798351435033418,-0.006798351435033418,-0.006798351435033418,3.3580141145437366,3.3580141145437366,3.3580141145437366,0.0,0.0,0.0,3.6107333104486834
72,1981-03-14,0.25952240878642185,0.27,0.08,-10.830754391874468,18.090119366153363,0.25952240878642185,0.25952240878642185,3.24739360924939,3.24739360924939,3.24739360924939,-0.06991792584270738,-0.06991792584270738,-0.06991792584270738,3.317311535092097,3.317311535092097,3.317311535092097,0.0,0.0,0.0,3.5069160180358114
73,1981-03-15,0.25952726810979965,0.27,0.08,-10.488171670917426,18.13914737620649,0.25952726810979965,0.25952726810979965,3.1407278031847103,3.1407278031847103,3.1407278031847103,-0.14004358404424405,-0.14004358404424405,-0.14004358404424405,3.2807713872289543,3.2807713872289543,3.2807713872289543,0.0,0.0,0.0,3.40025507129451
74,1981-03-16,0.2595321253109188,0.27,0.08,-12.044190700095447,17.563522591065336,0.2595321253109188,0.2595321253109188,3.219345696127425,3.219345696127425,3.219345696127425,-0.028394575638459263,-0.028394575638459263,-0.028394575638459263,3.2477402717658848,3.2477402717658848,3.2477402717658848,0.0,0.0,0.0,3.478877821438344
75,1981-03-17,0.25953698039058426,0.27,0.08,-11.949392209708343,18.196643324895323,0.25953698039058426,0.25953698039058426,3.2856732195260734,3.2856732195260734,3.2856732195260734,0.06824516733699583,0.06824516733699583,0.06824516733699583,3.2174280521890766,3.2174280521890766,3.2174280521890766,0.0,0.0,0.0,3.5452101999166574
76,1981-03-18,0.2595418333496009,0.27,0.08,-10.301424513325793,18.99628409290391,0.2595418333496009,0.2595418333496009,3.3418034390311675,3.3418034390311675,3.3418034390311675,0.15287101923565663,0.15287101923565663,0.15287101923565663,3.1889324197955102,3.1889324197955102,3.1889324197955102,0.0,0.0,0.0,3.6013452723807684
77,1981-03-19,0.2595466841887734,0.27,0.08,-11.403796097607255,17.78943721589376,0.2595466841887734,0.2595466841887734,3.1853045944134872,3.1853045944134872,3.1853045944134872,0.024038250387873567,0.024038250387873567,0.024038250387873567,3.1612663440256137,3.1612663440256137,3.1612663440256137,0.0,0.0,0.0,3.4448512786022607
78,1981-03-20,0.2595515329089061,0.27,0.08,-10.746625848641685,18.352857768323275,0.2595515329089061,0.2595515329089061,3.1265892577564487,3.1265892577564487,3.1265892577564487,-0.00679835143503956,-0.00679835143503956,-0.00679835143503956,3.1333876091914883,3.1333876091914883,3.1333876091914883,0.0,0.0,0.0,3.3861407906653547
79,1981-03-21,0.2595563795108033,0.27,0.08,-10.119090175991447,17.7941178660198,0.2595563795108033,0.2595563795108033,3.0343116629527023,3.0343116629527023,3.0343116629527023,-0.06991792584272809,-0.06991792584272809,-0.06991792584272809,3.1042295887954308,3.1042295887954308,3.1042295887954308,0.0,0.0,0.0,3.2938680424635054
80,1981-03-22,0.25956122399526893,0.27,0.08,-11.720084511615314,17.494573043625774,0.25956122399526893,0.25956122399526893,2.9326887990588024,2.9326887990588024,2.9326887990588024,-0.14004358404424153,-0.14004358404424153,-0.14004358404424153,3.072732383103044,3.072732383103044,3.072732383103044,0.0,0.0,0.0,3.192250023054071
81,1981-03-23,0.2595660663631069,0.27,0.08,-11.496065416667841,17.279721723273493,0.2595660663631069,0.2595660663631069,3.0094788694181895,3.0094788694181895,3.0094788694181895,-0.028394575638473526,-0.028394575638473526,-0.028394575638473526,3.037873445056663,3.037873445056663,3.037873445056663,0.0,0.0,0.0,3.2690449357812965
82,1981-03-24,0.25957090661512094,0.27,0.08,-10.37039704759237,17.66870526544757,0.25957090661512094,0.25957090661512094,3.066942011092545,3.066942011092545,3.066942011092545,0.0682451673369588,0.0682451673369588,0.0682451673369588,2.9986968437555865,2.9986968437555865,2.9986968437555865,0.0,0.0,0.0,3.326512917707666
83,1981-03-25,0.2595757447521145,0.27,0.08,-11.422468492116986,17.655348987034905,0.2595757447521145,0.2595757447521145,3.1072113818859775,3.1072113818859775,3.1072113818859775,0.15287101923564653,0.15287101923564653,0.15287101923564653,2.954340362650331,2.954340362650331,2.954340362650331,0.0,0.0,0.0,3.366787126638092
84,1981-03-26,0.2595805807748907,0.27,0.08,-10.926380198307328,16.244604884239795,0.2595805807748907,0.2595805807748907,2.928097950079674,2.928097950079674,2.928097950079674,0.024038250387851193,0.024038250387851193,0.024038250387851193,2.904059699691823,2.904059699691823,2.904059699691823,0.0,0.0,0.0,3.1876785308545648
